,grade,stateabb,leaidC,fips,year,mn_all,mn_asn,mn_blk,mn_fem,mn_hsp,mn_mal,mn_wht,mn_wag,mn_wbg,mn_whg,mn_mfg
171,6,MI,2619268.234939759,26.0,2013.0,256.111437791165,276.59065485839835,238.67684479336577,256.09808627830176,245.04292624347556,256.7880786992746,259.1204999124393,-11.662911648740769,20.2716043238326,13.717216921567447,0.7650076648601648
172,6,MN,2718105.3691275166,27.0,2013.0,273.01809882550356,276.2573593907153,240.16202316934738,268.9555570869566,245.8409824276313,270.2350183776811,275.9110230176159,-9.455514744293941,21.791564348995518,16.26258181801037,0.35715046794306643
173,6,MO,2918853.4390862943,29.0,2013.0,260.89877903553315,275.822643718793,239.8890058294222,259.9726695650554,245.3071394203759,258.91811702169025,261.91307611045767,-10.928745205115364,20.051286878311554,13.619669673211352,-1.4783621112271026
174,6,MS,2802588.4827586208,28.0,2013.0,247.51180862068978,275.9868241790668,239.459665330649,249.52595502139758,245.0370147501528,246.5390118858489,259.40680745142447,-11.2567487586713,19.663044651003485,13.578709122901685,-2.917907180897942
175,6,MT,3012937.326530612,30.0,2013.0,263.0265252040816,275.65039115587217,239.32389575993574,259.13386523645585,244.69857681234666,260.7900457776004,266.5799806360481,-10.936867791844856,19.922057136335212,13.86261749304064,1.4143282529191608
176,6,NC,3702454.2869565217,37.0,2013.0,261.692926347826,278.01608165110423,245.3128008674201,263.061342,253.69748832213304,260.1661340869567,268.7873169983687,-11.237824709432768,21.756502012886298,12.748886789658457,-2.8952083508678257
177,6,ND,3808026.2835820895,38.0,2013.0,266.8836568656716,275.4797092310981,239.22010352710112,260.7236230059664,244.9230313692539,258.8250083993546,269.27895548537794,-10.464832469133984,20.265138508565677,14.08297214246751,-0.09128752824863197
178,6,NE,3137171.993670886,31.0,2013.0,265.3447518987343,275.62049854089196,239.25023653913073,260.2841751154603,244.89888683511074,259.918348521364,267.0821024393412,-10.84360751343298,20.31075401278273,14.39134905699257,-0.4749632503637201
179,6,NH,3304088.8141592923,33.0,2013.0,275.12484300884955,275.81614432718743,239.24380696829908,270.3028064411844,244.989024507696,270.1045012374024,275.42071281655564,-10.996723210594624,20.012650349713645,13.750895748816376,-0.9271198740464062
180,6,NJ,3409526.140997831,34.0,2013.0,273.2006708893709,282.08652748006426,242.2669911525631,272.3265453192232,250.11437509992044,270.6967290485395,275.2412974384005,-14.175209539628494,19.887403694537234,13.641501004578028,-1.6298613455021984
181,6,NM,3501370.588235294,35.0,2013.0,249.561946617647,275.7145866115268,239.08980235560156,252.84361739022086,247.93908788053773,250.8579636105347,260.84591553521494,-10.777144571141747,20.52378290642965,12.944171499142385,-1.7929943416287333
182,6,NV,3200284.0,32.0,2013.0,256.16420533333337,275.64046704644795,239.83811465844298,257.04035005909816,249.52714301947915,255.3474567816026,261.2712785513863,-10.255765675093025,20.593862932563237,12.056506415340216,-1.6869976636050252
183,6,NY,3616710.938211382,36.0,2013.0,261.49571691056946,277.2568201449836,240.11308191825557,261.5883241755995,246.42776263289704,261.03790653489654,263.1543550651066,-11.42653244720551,19.672254348148694,13.906969782897274,-0.6028357770710121
184,6,OH,3904989.1353135314,39.0,2013.0,268.6993522442246,276.5575074104851,240.6965699388082,269.550420434689,245.40066572862932,267.3791284565254,270.39641393471464,-11.197967549357251,20.054770681668906,13.7892805787186,-2.201981470877976
185,6,OK,4017813.160883281,40.0,2013.0,254.72553798107262,275.6153133123721,238.8563930674341,254.80349367176825,244.40147705843756,256.1475433530737,258.782039640233,-10.825992188802724,20.10336776834236,13.859259446020607,0.9952379717733665
186,6,OR,4106861.2430555555,41.0,2013.0,255.631014861111,276.2574334046386,239.16666213867236,256.77485057229575,245.3915693911414,255.80031180435046,258.8609114317108,-11.131128265839882,20.413019320760505,14.76836098924686,-0.713071295882158
187,6,PA,4214621.6,42.0,2013.0,268.42561422222235,277.9842135248247,241.0920579286931,269.19720265541895,246.10476817436228,267.6165489923359,270.27254551090004,-11.903635970915413,19.845681563118482,14.111876979193111,-1.526770692472078
188,6,RI,4400618.333333333,44.0,2013.0,268.6462721212121,275.31156873008126,240.5592880813896,269.0485177407041,246.93504497303965,267.1988963897582,271.15426636363634,-10.38865658260016,18.531846366925908,13.48747492073916,-1.8482819184859909
189,6,SC,4502335.096385542,45.0,2013.0,253.41472168674696,277.8441567961754,242.97337164017915,255.72815958365348,247.79249540728915,251.30575953884383,264.4670554334788,-12.11847654107625,20.634702120724178,14.352332131433634,-4.793289578603319
