,grade,stateabb,leaidC,fips,year,mn_all,mn_asn,mn_blk,mn_fem,mn_hsp,mn_mal,mn_wht,mn_wag,mn_wbg,mn_whg,mn_mfg
114,5,IA,1916360.0,19.0,2013.0,235.04702484641652,231.904781,205.08408533333338,237.82145530516425,219.9978351851852,233.58785681614356,237.14785681506837,11.14893328,32.914745,18.251323969230768,-4.1811891741212115
115,5,ID,1601670.5542168675,16.0,2013.0,227.3304568674699,244.047425,211.11643999999998,231.32776130434777,209.51809891891892,225.48166923076923,233.42437608108108,-6.097099050000001,24.87619,25.638173276470592,-6.372757420748906
116,5,IL,1721660.620328849,17.0,2013.0,232.56425907324342,253.7433587142858,213.56200804878043,237.1594741020795,220.55473856353572,229.9585741035121,236.62939512155583,-4.561902020000002,25.126274219540228,18.83484689328394,-7.081876571007369
117,5,IN,1806507.8350877194,18.0,2013.0,235.3188560701755,256.27022285714287,220.02407977777773,240.41306358695658,224.4345127027027,230.38554365942036,237.09808173144864,-9.86728567857143,18.47820407209302,15.073981714520546,-10.023275855589219
118,5,KS,2007482.358139535,20.0,2013.0,234.77966274418594,251.15854285714286,217.85244928571427,236.0030624242423,223.239941,232.37844541666664,236.36388845771165,-5.2684479,20.30912552142857,13.377048393103449,-3.4392846238833314
119,5,KY,2102927.8421052634,21.0,2013.0,232.28154116959067,255.24843249999998,217.8342531034483,233.65038060975618,224.35291350000003,230.555655925926,233.9537766071428,-12.823353,20.614396143448275,15.303420990000001,-3.0626922188819883
120,5,LA,2200940.486111111,22.0,2013.0,220.23258361111118,244.43263916666663,207.92369205882346,225.3129638028169,219.84476523809528,215.63713873239433,231.11115818181818,-6.2619349500000006,22.038729553225807,13.648887297000003,-9.67582469125352
121,5,MA,2507210.8832684825,25.0,2013.0,246.26259498054472,263.3393960000001,226.23052967741936,252.0353272314051,222.6042861111111,240.55710702928883,247.76402339920938,-11.1665924188,18.131174912903226,19.37578730351851,-11.326173072219413
122,5,MD,2400375.0,24.0,2013.0,235.61817375,256.1593509999999,217.85447000000005,241.93644333333324,228.32522277777778,229.88745624999993,245.26696125,-5.031838998,27.974941869565214,20.615452416666667,-12.048986454166666
123,5,ME,2311178.287037037,23.0,2013.0,235.51613740740743,234.70852999999997,203.59077333333335,240.6843394318182,,229.87463230769237,235.7043855555556,16.031494,35.978200333333334,,-10.9241175175
124,5,MI,2619344.588594705,26.0,2013.0,227.89888207739293,247.29687190476193,209.4019982242991,233.04117865429245,217.08316828947366,223.78837817155733,231.00024000000002,-8.686119416190476,19.3609075067579,14.501824887297301,-9.187260754584322
125,5,MN,2718704.0635451507,27.0,2013.0,235.95611859531778,236.90416133333338,215.949095,239.5928023788546,217.42819958333334,233.44745082987552,239.95365971929843,12.628177980466667,31.346735526315786,28.775304485416665,-6.0880373513698665
126,5,MO,2918751.002673797,29.0,2013.0,232.21699352941178,246.74846923076922,217.26703897959186,235.60900294776124,223.04408358974362,228.26611527675283,234.32600069252098,-2.6813694800000007,23.510624841999995,15.148882707692309,-7.514458276782604
127,5,MS,2802619.5833333335,28.0,2013.0,214.8184223611112,250.9484233333333,206.933591328125,220.30587678571436,216.8149030769231,209.92354345323736,227.4436907142858,-13.819971833333332,19.02595643809524,16.258218166666662,-10.7091032180292
128,5,MT,3012737.8333333335,30.0,2013.0,233.25939598039216,,215.976635,236.3521573214285,218.72583,228.90272877192982,237.63473222222223,,21.1277005,18.3785095,-6.98667109388
129,5,NC,3702454.2869565217,37.0,2013.0,228.87810582608702,242.74576933333336,211.80124602272718,231.50632955752212,217.6090450000001,226.20766756521746,238.7617994642856,0.033094228666666815,26.80303917325581,21.786749803658537,-5.393031034840707
130,5,ND,3808230.1756756757,38.0,2013.0,230.36047797297303,228.42583,217.81022,235.73338576923075,223.5452,228.28267,234.2200240625,13.68399,21.292438575000002,14.705272749999999,-8.679412894999999
131,5,NE,3138562.3933333335,31.0,2013.0,230.92545453333335,261.965965,219.72040142857145,235.78612814814812,216.5036865217391,228.90690418604657,235.0043342537312,-11.7478869,23.021591,21.625108830434783,-5.280032065416665
132,5,NH,3304090.3898305083,33.0,2013.0,244.6313424576272,232.65596499999998,217.42904,249.66131375000003,213.29422,237.72074687499992,244.6561187068965,5.4041482499999995,13.894638,18.0294575,-12.600424530630587
133,5,NJ,3409583.183982684,34.0,2013.0,242.0920563852813,262.22162782608694,223.48544912280693,249.21071766331656,229.0401230769232,236.69248745145623,246.41433833734962,-11.982550057589282,16.278403151770835,13.035672974394894,-12.890272602753244
134,5,NM,3501358.484848485,35.0,2013.0,214.96782878787883,238.57628,218.06581714285716,221.24027979591838,212.34518830188676,208.9721212,230.44784486486486,-0.23078409999999985,15.480527585714286,17.114943069696974,-11.887720129166667
135,5,NV,3200284.0,32.0,2013.0,223.95226399999999,234.28009500000002,209.152465,228.92884538461539,213.9486775,220.28260538461544,233.37133785714283,7.0986784,32.226310999999995,19.789118499999997,-8.646239015384616
136,5,NY,3616561.342995169,36.0,2013.0,233.53849660225464,259.17209484848485,218.5160582242991,238.32137744360904,227.44544179104477,229.89223104562745,235.5183991610737,-10.863349783846152,18.242918485773195,14.321686164435485,-8.610713617836323
137,5,OH,3904989.1353135314,39.0,2013.0,236.51742648514846,249.4540247826087,216.06958670000006,239.8108061764706,221.67802359999993,233.32978476923086,238.39011063333328,-1.675442903478261,20.784059671157898,14.911403792000002,-6.259525716375444
138,5,OK,4017636.0166666666,40.0,2013.0,226.48263083333336,237.67311071428568,216.76833740740742,229.7816117117115,218.47751159090913,223.00982854625556,230.2246866666666,2.066253721428572,17.709521549999998,17.55269008536585,-6.100761601078818
139,5,OR,4106810.4068965516,41.0,2013.0,225.1605552413793,232.19966384615384,213.05955818181818,228.15577931034483,210.90346406250003,223.61935872881372,229.29982015267177,6.249382511538462,21.4850381,21.685308362903232,-4.008630584207209
140,5,PA,4214614.421686747,42.0,2013.0,238.80830889558248,259.1449532608695,221.04849579999998,243.6738970020963,224.92817610389608,234.39155831275733,241.29596402862992,-5.73826167726087,19.258720602173916,17.87800798961038,-9.080666680169134
141,5,RI,4400612.5,44.0,2013.0,238.6491988235294,238.749445,221.5080025,245.036376875,218.0272792307692,232.85632848484852,241.14762882352935,-5.377887642499999,9.62038612,15.569643551538464,-12.315609325806452
142,5,SC,4502363.536585365,45.0,2013.0,218.3848153658537,259.27915083333335,204.56966212499998,223.29124585365864,217.20047378378376,213.38516743902443,231.19617527027017,-16.092871408333334,25.448070944305556,18.2627869,-9.90607919695122
143,5,SD,4637933.247191011,46.0,2013.0,229.58698168539325,,203.69748,231.97827680000003,216.443845,225.91773090909092,235.03169957746482,,35.539093,17.464080850000002,-6.54603358095238
144,5,TN,4702315.785185185,47.0,2013.0,228.8947648888888,249.04786200000004,217.42571039999996,233.89125893939394,220.57248294117647,223.8705366923077,231.88305798507457,-4.695091295999999,19.722542934693877,15.774139318823526,-10.059502435193803
145,5,TX,4826448.509025271,48.0,2013.0,224.41391033694345,247.03679118421041,213.01538152284277,226.63243722139688,215.95881295499015,221.93696875730976,233.8136633018868,-3.605689494000001,21.994745045675668,17.20539749374633,-4.75853276940248
146,5,UT,4900603.641025641,49.0,2013.0,234.88252307692304,227.351292,212.59262800000002,239.79487944444443,213.53509560000003,230.58275999999998,240.24637763157892,11.461375519999999,25.3877715,26.738413748,-9.21211966038889
147,5,VA,5102122.687022901,51.0,2013.0,233.11182572519076,249.06486608695653,217.83377322222213,235.81992539062497,227.60515280000007,230.39895030769233,240.68665425196858,-0.36790324652173917,24.287403574418605,17.998793035539997,-5.405517336015627
148,5,VT,5006656.294736842,50.0,2013.0,237.61665105263154,,220.15756000000002,245.4525297560975,,232.50699214285726,238.43961233333337,,32.605209,,-14.127420416857143
149,5,WA,5305093.101010101,53.0,2013.0,230.29895282828295,248.23768540540536,221.8362991666667,235.1362558333334,219.72108787610625,227.86708885057448,237.37642209302328,-2.4196669670270277,23.15969282083334,20.14971057616162,-6.33608571383951
150,5,WI,5508382.737532808,55.0,2013.0,234.55115797900254,230.98338645161292,214.38182066666664,238.04875527027025,215.03590880952385,232.24901724590177,236.97037108401054,10.68529047096774,27.63132631683667,23.18323991904762,-5.332749522541518
151,5,WV,5400840.0,54.0,2013.0,221.90913727272718,239.74228333333335,216.4196546153846,228.5534503636364,213.89443,215.51445327272728,222.20819727272726,-13.240076633333336,10.271018307692307,15.569168000000001,-13.038996412909091
152,5,WY,5603473.547619048,56.0,2013.0,236.45605571428578,,209.32969000000003,237.98254722222222,221.5732009090909,235.09764485714285,240.24111135135132,,29.1595155,15.530358018181817,-4.231190699249999
153,6,AK,200334.92307692306,2.0,2013.0,224.18547269230774,233.93008333333333,226.76811666666666,227.06689684210525,239.46194,216.01373444444445,248.62743454545452,16.466102533333334,22.089859,10.864975080000002,-11.517650222222223
154,6,AL,101699.48507462686,1.0,2013.0,235.6612997761194,266.38078624999997,221.56851548076926,240.84791593984966,227.39449783783778,230.86333679104467,248.07591921739126,-2.4357300125000014,26.290439205882354,21.624847450000004,-9.817990170526315
155,6,AR,506819.8553191489,5.0,2013.0,238.22089268085097,265.8255733333333,221.5334203174602,247.0005854210526,230.01167310344826,230.26228814999996,242.85437324074084,-10.337316033333334,24.636390381249992,20.058757882758616,-16.821102759782608
156,6,AZ,404879.7042253521,4.0,2013.0,230.20743760563386,251.02041851851848,223.49345190476197,237.5210453278689,226.7871402999999,226.36792355371895,242.8918822105262,-3.4837092240740737,18.8196994845,14.730381974999997,-11.360275392288141
157,6,CA,621631.3351877608,6.0,2013.0,235.6965708344924,255.44997122807024,226.4964167195766,239.70964494363932,226.26233281021908,232.84915618210874,246.90527663619744,-5.6232353418592655,19.942273237488898,18.793494295891943,-6.602652902697674
158,6,CO,804516.7786885246,8.0,2013.0,245.14535483606545,252.57327684210523,,251.0302702197802,232.76379507462687,238.80805769230759,252.13842592233016,2.7812194636842107,,18.303059943166673,-11.460118682558141
159,6,CT,902696.6666666666,9.0,2013.0,256.3624739102563,269.71777034482756,231.95031387096776,259.52969908450706,237.12384352941183,252.2764685915493,260.1077324,-7.90164563642857,23.513917593103443,19.085260412500006,-7.177270473669066
160,6,DC,1100030.0,11.0,2013.0,225.8,248.17879,220.19804,233.14248999999998,227.82113999999999,218.1496,276.59047999999996,28.411696999999997,56.392441000000005,48.769348,-14.992889000000002
161,6,DE,1000763.75,10.0,2013.0,242.44891625000002,268.191765,228.620968,244.75111437500004,236.15137181818184,240.62664733333338,251.562831875,-9.57016756,23.160241666666664,16.942896027272727,-3.8448527253333338
162,6,FL,1201063.5970149254,12.0,2013.0,244.4171804477612,266.13678159999995,227.55623622222225,248.0039839393939,239.81681600000007,240.82217584615387,250.67252961538463,-10.985937486239997,24.051349793023256,12.361441974358973,-7.157731744184614
163,6,GA,1302867.3651685393,13.0,2013.0,235.7535237640449,258.6606835,222.85509358620692,241.0436682658961,233.2504344705881,231.8086463793102,247.63775169696967,-3.5654891834999995,24.246260998560615,16.944454029882344,-9.214741450732557
164,6,HI,1500030.0,15.0,2013.0,236.25,233.16466,240.65832999999998,241.67232,237.98917999999998,230.72849,253.40502999999998,20.240372,12.746704,15.415848,-10.943832
165,6,IA,1916577.4161073826,19.0,2013.0,247.11485385906042,251.69485600000002,219.03571642857145,248.9292094312797,229.4717609677419,245.38065013100447,248.79498144827588,3.3273148750000003,32.18209628571428,20.439829040000003,-3.332990610484183
166,6,ID,1601703.7738095238,16.0,2013.0,240.52820797619046,244.078728,220.57218999999998,244.53100149253729,223.8753534285714,239.14959223880598,246.32278662162173,4.884609976,25.075279000000002,22.45638652,-5.5960140365625
167,6,IL,1721535.7085798816,17.0,2013.0,242.86805840236718,267.7782540983607,224.86489160305345,249.10648873584913,233.074862977528,238.6606990607733,246.6050630856222,-7.2896881073770485,23.916744902150533,17.63608571183544,-10.438701557277774
168,6,IN,1806528.8485915493,18.0,2013.0,245.89490915492948,259.316234,230.09045272727272,252.00377145454553,236.08080328947375,240.31870553113572,247.59227088652483,-3.300693799999999,19.322851304761905,12.724902939333338,-11.617387573669143
169,6,KS,2007430.9452054794,20.0,2013.0,246.86547680365285,252.05208333333337,229.30669799999998,249.02912342857147,236.51716906250002,244.30208907801418,248.95444142156845,1.9449947166666666,18.768494764285716,13.56329185517241,-5.294161445495936
170,6,KY,2102958.7192982454,21.0,2013.0,244.8862770760233,254.2099916666667,228.56626124999997,249.26805787499993,238.09931894736843,241.26416055214708,246.3856265680475,-0.6756336833333337,18.965354409375003,11.377487926315789,-8.276433926797472
171,6,LA,2200928.3561643837,22.0,2013.0,231.87114328767123,256.51732363636364,220.94810728571431,237.87400943661973,229.47005391304347,225.35088614285712,243.4102790909091,-8.563978718181817,20.29475910952382,18.108797173913043,-12.703811404285716
172,6,MA,2507160.2217898834,25.0,2013.0,258.4885030350195,272.36108953488366,236.03849714285715,265.34822326271194,234.28299339622635,251.347415909091,260.4365752173913,-9.361471480930232,16.83914886285714,19.824315537735853,-14.10614007038298
173,6,MD,2400361.08,24.0,2013.0,246.02188040000004,267.42863,228.6074533333333,252.04064799999998,238.30900894736843,240.5327964,256.06417375,-8.30719128,27.400818608695655,19.55852705263158,-11.507852191999998
174,6,ME,2311254.9056603773,23.0,2013.0,245.56397830188672,239.98795,213.028355,252.97802620689654,232.39479,239.59444699999995,246.17986122641506,22.588959,31.577956999999998,30.182114000000002,-12.720417195595243
175,6,MI,2619262.5522088353,26.0,2013.0,240.160297751004,259.789482,222.16923027777787,244.07739152073714,230.72969354430387,236.71867055679294,243.18919049462383,-8.7239819324,20.058610448936168,13.317358732763159,-7.372054226322929
176,6,MN,2718105.3691275166,27.0,2013.0,247.4685633221476,249.5261063636364,226.75771578947368,251.4217018502204,228.73499215686275,244.2733249794238,250.84168351916395,8.385813862727275,30.932644526315787,26.561455576470593,-6.884668720028032
177,6,MO,2918853.4390862943,29.0,2013.0,244.06159233502547,255.302165,227.8108976785714,248.77280223443233,235.13510051282051,239.48681287234055,245.56711892105272,-0.27961256750000035,22.570429588461536,14.214951760526318,-9.259696207221657
178,6,MS,2802597.7083333335,28.0,2013.0,227.6134092361111,257.84066199999995,219.71657984615382,233.6703240875912,230.10214333333332,222.35899807142857,240.04277765306117,-12.45906368,19.44921824022989,12.693630196666668,-11.56108055399265
179,6,MT,3012792.744680851,30.0,2013.0,242.52514021276593,254.94759,239.721235,246.66854600000002,236.82251499999998,238.97043018518514,248.2687076923076,-5.1049347,10.99087535,13.889595250000001,-7.8405123718772725
180,6,NC,3702454.2869565217,37.0,2013.0,239.9303245217391,250.78746875,224.86540685393257,243.42438973913053,230.91678050000002,236.5397598260869,249.0495150000001,1.2008991,24.41435918953489,18.793585017500003,-6.884629360782608
181,6,ND,3807914.088235294,38.0,2013.0,243.0397913235294,258.39664,225.56304,245.88286966666664,224.16621,235.1617624137931,247.63153518518507,-11.460464,20.241409063333336,18.889515000000003,-7.070886362608697
182,6,NE,3137171.993670886,31.0,2013.0,243.22300664556968,256.827515,231.23796142857145,246.46686216867482,228.08554727272724,240.7817383950617,246.8718656521739,0.5358123500000005,23.89695742857143,20.085896093333336,-5.6604803927272735
183,6,NH,3304088.8141592923,33.0,2013.0,253.30615681415924,249.69518666666667,237.83933000000002,259.93089023809523,234.0596275,245.87763233333328,253.5612679464286,-4.883880376666666,6.97197477,13.825752225,-13.348658214499995
184,6,NJ,3409526.140997831,34.0,2013.0,255.3597275704992,273.6275210377359,235.3692471304348,259.5810022141121,239.93290733727815,251.1823216666665,259.75008558472547,-11.80360790095238,17.85343258263158,14.481485188244903,-8.456580134417086
185,6,NM,3501366.417910448,35.0,2013.0,228.6348795522388,256.8635825,222.59636999999998,234.14842039999996,226.48858615384611,222.51693408163263,241.10401305555555,-8.9148253525,22.529307,15.308028326470591,-10.758800382553195
186,6,NV,3200284.0,32.0,2013.0,236.10833599999998,255.34620999999999,226.484575,241.52655384615383,229.349523,229.51689153846155,241.97873071428572,-1.824409495,27.0372315,14.899726809999999,-12.00966343846154
187,6,NY,3616736.3661290323,36.0,2013.0,248.36440427419365,273.3498584848484,232.0459658000001,254.01477572232653,238.3164986466165,244.09631911439092,250.6150580762855,-10.611340383384613,19.4312909326087,16.159660934444442,-9.783338891352138
188,6,OH,3904989.1353135314,39.0,2013.0,247.48601026402633,266.5263473913043,227.13570833333335,252.0127751020409,232.52366666666663,243.3736675423725,249.4256734003348,-7.390587897826089,20.80297524032258,15.044387145833333,-8.72070071779102
189,6,OK,4017848.3602484474,40.0,2013.0,236.91783953416154,247.87886444444445,,240.38003120879125,,235.4911484615383,241.73654700483078,0.3025258444444445,,,-4.987585764749999
190,6,OR,4106861.2430555555,41.0,2013.0,239.2301424305556,245.96893142857138,223.48099727272728,241.32662818965508,224.8241907142857,236.938061983471,243.49145242647063,4.183276538571428,24.88152387272727,21.755969746376806,-4.209656978377193
191,6,PA,4214604.206060606,42.0,2013.0,250.24515254545497,276.4190316666667,233.60934161616166,256.69899082474217,235.87477359999994,244.57414867219902,252.37071158110862,-13.455792689583333,17.203974537499995,17.41820652135135,-12.239790086708592
192,6,RI,4400618.333333333,44.0,2013.0,249.9887021212121,253.496545,233.49499500000002,257.60443903225814,232.5560742857143,241.12569937500004,252.01955515151514,-5.168861325,8.315448725000001,11.14580307,-16.18744483870968
193,6,SC,4502335.096385542,45.0,2013.0,231.526301566265,259.26855,217.80210231707315,235.94591731707308,226.79428545454542,227.4369165853659,245.92517055555558,-6.308262750000002,26.93142183098592,21.382395884848478,-8.509000842585367
194,6,SD,4637524.8125,46.0,2013.0,241.20708156250006,,227.2616,243.3832777272727,225.951335,236.3518428888889,245.91130973684213,,26.882187,21.992104,-5.345456955027027
195,6,TN,4702316.143939394,47.0,2013.0,240.95051499999988,257.54949999999997,227.67112870370363,245.87226061538453,233.39196999999993,236.24390769230772,243.8741252671755,-3.1006576599000004,19.22021800377359,15.226816546941176,-9.628353069076923
196,6,TX,4826564.223404256,48.0,2013.0,237.80201825059103,262.7863866233767,226.37268242574274,239.70208017777773,229.0781469481767,235.24371394202905,247.05882621745792,-6.3465064975324665,21.916571486839384,17.250565461328346,-4.642817729649531
197,6,UT,4900603.641025641,49.0,2013.0,246.27521717948716,240.35307999999998,222.24181374999995,250.35544944444447,223.8197138461539,243.25208297297294,251.54378657894742,10.405727416666666,27.672143874999996,27.32249092307692,-7.658279858055557
198,6,VA,5102122.687022901,51.0,2013.0,242.4844801526717,258.52815333333325,227.68404932584272,245.9791816030534,234.91274782608699,239.06295091603062,249.73324953125012,-0.8379459870833331,23.425073710930246,19.449782039347827,-6.9162307494656465
199,6,VT,5006473.589473684,50.0,2013.0,249.73334642105266,,211.77934,257.01748051282055,,243.34759645833344,249.79639967032966,,40.958405,,-13.180459982857142
200,6,WA,5305045.243781094,53.0,2013.0,243.13230333333354,258.55089000000004,234.10369599999999,249.15762084337368,233.16720380530975,238.3630623076923,248.8842647428572,-3.4300625345883726,20.72582332,17.40837970366336,-10.187578697133752
201,6,WI,5508456.709762533,55.0,2013.0,246.74028242744066,240.67800225806457,225.27302285714285,250.09027786440674,224.87947219512193,244.8470915384615,249.13379883152157,12.141122022580646,26.8705532,24.79522336341464,-5.176866163769785
202,6,WV,5400834.125,54.0,2013.0,231.0599842857144,272.82332,224.98696727272727,240.60374127272726,237.52758,223.70932781818183,231.21468767857147,-30.7670895,10.919204670909092,5.9228135150000005,-16.894413874727274
203,6,WY,5603534.395348838,56.0,2013.0,247.34145255813948,,223.80275,251.5756408108108,237.72596909090908,244.4037957142857,251.5602597297297,,23.4690935,11.887334590909092,-8.62930339085294
204,7,AK,200371.7741935484,2.0,2013.0,240.1601312903226,249.35381833333335,235.20430333333334,245.24051055555557,243.43233,238.53210263157894,264.03110909090907,14.482404083333334,25.91205366666667,20.3513122,-9.358087923529412
205,7,AL,101699.48507462686,1.0,2013.0,245.0426056716419,277.41095,229.8073467307693,250.73021556390975,238.73623081081078,239.25558571428581,258.2090607826087,-8.345813060000001,27.9355903317647,22.63400436666666,-11.47462990601504
206,7,AR,506785.5236051502,5.0,2013.0,247.43410090128745,279.306242,233.27316843749995,259.03903835051545,247.2672379310345,238.5314206862743,251.87797394366208,-16.33546462,19.305745166666664,12.33121886051724,-20.632811901648335
207,7,AZ,404895.3758865248,4.0,2013.0,242.09113312056738,264.84566043478253,238.74281155555553,247.27571658536576,238.10721077669902,238.01864768000004,254.49838583333326,-3.2500915347826087,16.803460186363637,15.660633149277105,-9.411536675999999
208,7,CA,621598.3688760807,6.0,2013.0,248.8618174351586,268.2841211032028,238.4436752173914,253.73663527687285,239.1676179664179,244.75021775080916,259.00508495183044,-7.280067207770675,18.695176052023122,17.833854841904866,-8.60147167254621
209,7,CO,804474.2113821139,8.0,2013.0,256.6479133333333,263.8210133333333,245.69974600000006,262.87446068181816,244.97718261538466,251.55453153846156,264.1409088000001,4.257182661111112,21.044100959999998,18.98721633157895,-11.683672315000003
210,7,CT,902737.8472222222,9.0,2013.0,266.83392659722233,283.10473454545445,243.03126531250004,270.95172731343274,245.46348702127656,262.82243201492537,270.72505107142865,-10.158332318749999,21.534590116666664,20.094291446444444,-8.02420159223077
211,7,DC,1100030.0,11.0,2013.0,236.3,277.88794,230.79645,243.15797,240.45479,229.67244,304.55962999999997,26.671691999999997,73.763184,64.104843,-13.485535
212,7,DE,1000763.75,10.0,2013.0,253.423310625,281.34220200000004,239.93815187500002,256.47079562500005,247.45047399999999,250.45851125000002,261.52681500000006,-17.31706232,21.588662125000003,16.25877993,-6.0122842756249995
213,7,FL,1201055.3768115942,12.0,2013.0,254.0469804347826,274.63540615384613,240.25870541666666,257.3967277941178,250.00452390243902,250.51667910447773,261.2172124561403,-10.28717976923077,21.67264161333334,12.680649905000003,-6.713148645454547
214,7,GA,1302871.9719101123,13.0,2013.0,247.65671112359547,270.05396761904757,236.1979203378378,253.07258780346817,243.94111078947375,243.15439277456653,256.57050006060604,-5.63823593,20.04522033970588,14.924313617894738,-9.878602146842104
215,7,HI,1500030.0,15.0,2013.0,247.575,244.42126000000002,248.24255,253.46724,248.0013,242.03654,265.91907000000003,21.497803,17.676514,17.91777,-11.430695
216,7,IA,1916600.0273972603,19.0,2013.0,256.99491613013697,262.14182538461534,232.79838166666664,258.0994641203704,241.6560033333333,257.2435516157203,258.60661756944455,2.815718378461539,27.651882099999998,16.545442069354838,-0.5951866242404997
217,7,ID,1601672.8275862068,16.0,2013.0,253.23194459770113,268.38037333333335,228.471095,256.12951772727274,236.67090342105263,252.14091940298493,258.5474792105262,-6.480316066666667,34.7376325,22.048540705405404,-3.5205464743548394
218,7,IL,1721620.7358208955,17.0,2013.0,254.5862523432838,278.1578895454545,236.77252044776117,260.2210140520447,246.10319084745768,250.67627443413716,257.9509405186384,-7.217615146333334,22.870254690309284,14.593952980031654,-9.129784595356371
219,7,IN,1806532.2014134275,18.0,2013.0,256.0660618374559,266.18314411764703,239.7383176744185,261.9130013382899,247.17615275362328,251.25150680297395,257.80227853571444,1.6409597774117641,19.48460892380952,12.433902301617648,-10.771846366892325
220,7,KS,2007421.438914027,20.0,2013.0,255.33148303167417,,239.8599092857143,258.85118993006995,247.4872680645161,253.83277713375813,257.5693533809524,,20.056571878571425,13.617445371034481,-5.1944277341044796
221,7,KY,2102944.005882353,21.0,2013.0,255.8265211764707,258.683982,238.38853562499997,259.7939016049383,248.09321916666667,252.22662562500008,257.4644646428573,4.45927436,21.953705821875,17.759110858333333,-7.163003460569621
222,7,LA,2200928.3561643837,22.0,2013.0,243.7175086301369,268.89051200000006,233.5768632857142,249.87852042253522,243.08476578947366,238.6811910000001,254.51963575757574,-11.90349732,19.22520252539682,13.435424773684213,-11.556509349285715
223,7,MA,2507159.4549356224,25.0,2013.0,268.0724506437769,284.92587355555554,247.56438999999997,276.1774504824561,247.6778182692308,259.94730620087347,269.9881506034482,-9.120365412888885,18.48662730714286,17.482991987307688,-16.30053337671052
224,7,MD,2400361.08,24.0,2013.0,256.4212624,282.12661499999996,241.88492458333334,260.92492359999994,250.5937794444444,252.0232952,265.45304375000006,-11.618746475,23.47311665652174,18.042955249999995,-8.901628372
225,7,ME,2311214.1559633026,23.0,2013.0,258.28628302752287,251.91478999999998,225.07421666666667,266.60528393258426,264.75347999999997,250.8184567032967,258.98235093457953,21.638306,30.484532666666667,8.7996216,-15.948111900459764
226,7,MI,2619156.2580645164,26.0,2013.0,252.01032050403214,270.59142875,233.3528273451327,255.96481559550574,241.37013864197533,248.83367938461546,255.25564895966016,-5.6790129262499995,20.34136205262626,15.050116310384619,-6.917621437694253
227,7,MN,2718340.966442953,27.0,2013.0,255.74353087248326,258.4545712903226,238.35308588235296,260.33294995633184,242.08555591836736,253.55714232365168,259.2611844055944,11.366155421000002,29.725970606060606,25.758172354166675,-6.73661754100922
228,7,MO,2918556.0817941953,29.0,2013.0,255.05588535620058,269.1841646666667,240.37813410714287,262.4364625912408,250.93844771428573,247.96801810344823,256.64855205479466,-3.3513203673333334,20.583068588,9.64791568857143,-14.29812028813229
229,7,MS,2802619.375,28.0,2013.0,238.36210180555565,274.0176475,231.29235546153848,243.95781788732393,235.07123666666666,233.44389906474828,249.19436909999985,-16.1725578,17.230398274022985,18.704097875000002,-10.791467195217393
230,7,MT,3012761.6224489794,30.0,2013.0,256.8078454081632,,248.44336,263.80436320754717,243.29074000000003,252.34825472727263,261.08426749999995,,13.4932405,22.326866,-11.965867647916673
231,7,NC,3702454.2869565217,37.0,2013.0,249.97360417391306,259.50814562500005,233.85812955555556,253.0205239473684,242.5426444155844,247.0306353097345,259.2035286607143,0.888175966875,24.89556437727273,17.38251443636364,-6.018835428495571
232,7,ND,3808999.6714285715,38.0,2013.0,253.78673571428578,257.09055,237.10424,257.4051044444444,236.937225,249.709634375,258.63787035714284,0.07971191400000001,21.43746175,18.81433105,-7.604236776086958
233,7,NE,3136816.798780488,31.0,2013.0,253.63985091463397,280.11992,242.75256666666667,257.7433069135803,243.56684500000006,254.32459036585368,257.6017633557048,-6.68780495,25.666781,15.350125868421056,-5.623319154199999
234,7,NH,3304170.2429906544,33.0,2013.0,265.29878794392533,274.8587333333333,238.507965,272.85306877777776,238.7104675,256.2538237777777,265.67466373831775,-11.3712108,14.687584000000001,17.86434175,-16.81459917719048
235,7,NJ,3409460.873853211,34.0,2013.0,266.63507444954115,287.3264752830189,246.42444893442632,271.82567355498725,252.15177194594597,262.44088588235286,271.7283107197945,-13.116228828252423,17.36397373627451,13.666687602282055,-9.522093746076719
236,7,NM,3501367.313432836,35.0,2013.0,240.97824447761192,269.7179866666666,241.27464166666667,245.11193148148143,238.10909420000004,236.3403653703704,254.51924638888892,-7.1315713333333335,17.513885583333334,13.7457226216129,-9.496867490588237
237,7,NV,3200284.0,32.0,2013.0,247.489124,259.92292499999996,234.77468,251.97198769230772,236.50080454545457,241.97590692307688,253.300105,2.29893495,27.4471815,17.725656654545457,-9.996080904615384
238,7,NY,3616620.3927986906,36.0,2013.0,257.6527607201308,282.74211029850755,241.80847673469387,263.6747081153846,248.38887251968518,253.3887044423079,259.72925407470285,-11.301278418805975,18.17379593853933,16.319766176386555,-10.307641738385568
239,7,OH,3904989.48349835,39.0,2013.0,258.831485429043,276.82125740740736,238.6919925510204,264.992119134948,243.97790882352942,253.40789474137904,260.6346061036788,-7.215326322962964,19.985353730439563,14.727961475098036,-11.345738674635392
240,7,OK,4017577.379310345,40.0,2013.0,249.70068416927887,258.77624888888886,234.7809625,254.18079782828264,241.7997174285714,246.59588715686274,253.56977082191767,-0.18790688333333325,22.891770875000002,15.474917745454551,-7.221403137231635
241,7,OR,4106719.992857143,41.0,2013.0,251.78290478571435,257.7098546153846,232.8859488888889,255.72988008620692,238.6042164516129,248.08715641025648,255.45710786259554,4.2595368124999995,28.839969749999998,19.834686759016396,-8.222420930540542
